,0
4711,65.0
4712,4.0
4713,3.0
4714,1.0
4717,1.0
4719,37.0
4720,2.0
4723,1.0
4727,7.0
4729,25.0
4732,3.0
4733,24.0
4734,4.0
4735,67.0
4737,1.0
4740,2.0
4742,176.0
4743,1.0
4744,14.0
4745,1.0
4746,1.0
4748,92.0
4751,293.0
4753,166.0
4754,6.0
4755,2.0
4756,3.0
4758,84.0
4760,1.0
4763,2.0
4769,42.0
4770,4.0
4773,2.0
4776,5.0
4777,20.0
4779,29.0
4791,30.0
4793,42.0
4795,63.0
4796,21.0
4799,1.0
4800,15.0
4801,2.0
4804,2.0
4808,4.0
4814,16.0
4815,14.0
4816,2.0
4818,7.0
4819,40.0
4820,4.0
4823,34.0
4824,27.0
4830,28.0
4833,21.0
4835,2.0
4844,8.0
4845,48.0
4847,3.0
4850,4.0
4853,6.0
4857,13.0
4860,1.0
4862,11.0
4863,2.0
4864,13.0
4867,49.0
4869,5.0
4870,8.0
4876,14.0
4887,8.0
4888,1.0
4890,2.0
4892,3.0
4894,22.0
4899,1.0
4902,21.0
4908,3.0
4914,13.0
4925,4.0
4931,3.0
4936,23.0
4938,14.0
4941,134.0
4943,1.0
4944,4.0
4946,2.0
4948,22.0
4954,10.0
4955,2.0
4957,3.0
4958,9.0
4959,1.0
4963,4.0
4964,6.0
4975,29.0
4984,3.0
4998,1.0
4999,1.0
5001,12.0
5010,5.0
5012,8.0
5014,10.0
5022,5.0
5023,7.0
5024,8.0
5029,9.0
5038,1.0
5040,3.0
5045,10.0
5046,7.0
5049,7.0
5052,32.0
5058,13.0
5067,2.0
5068,12.0
5070,2.0
5076,7.0
5077,23.0
5078,45.0
5079,94.0
5080,15.0
5083,1.0
5089,17.0
5098,2.0
5108,6.0
5111,2.0
5113,2.0
5117,2.0
5118,11.0
5120,27.0
5122,1.0
5124,3.0
5125,3.0
5126,1.0
5127,3.0
5130,6.0
5133,17.0
5134,1.0
5135,2.0
5137,1.0
5138,18.0
5140,22.0
5143,28.0
5149,3.0
5151,2.0
5159,4.0
5161,1.0
5165,1.0
5166,23.0
5167,18.0
5171,63.0
5173,28.0
5174,27.0
5179,3.0
5181,3.0
5182,1.0
5186,1.0
5191,2.0
5192,10.0
5195,1.0
5197,6.0
5198,2.0
5199,13.0
5202,2.0
5203,1.0
5209,39.0
5217,3.0
5221,2.0
5233,53.0
5238,1.0
5246,2.0
5248,34.0
5251,12.0
5253,10.0
5262,4.0
5263,3.0
5264,1.0
5266,43.0
5268,33.0
5271,14.0
5272,10.0
5273,4.0
5276,5.0
5277,15.0
5278,16.0
5281,18.0
5284,37.0
5285,7.0
5288,4.0
5293,1.0
5294,3.0
5295,5.0
5296,1.0
5298,1.0
5300,9.0
5310,3.0
5315,23.0
5326,5.0
5335,1.0
5336,24.0
5337,3.0
5339,24.0
5340,2.0
5344,19.0
5345,7.0
5346,10.0
5347,46.0
5348,1.0
5349,86.0
5353,1.0
5354,8.0
5355,8.0
5356,11.0
5357,10.0
5358,1.0
5359,1.0
5360,6.0
5364,2.0
5368,4.0
5372,4.0
5376,13.0
5377,5.0
5380,44.0
5381,56.0
5389,2.0
5400,1.0
5401,48.0
5403,4.0
5406,3.0
5407,11.0
5414,5.0
5416,57.0
5418,20.0
5419,3.0
5423,24.0
5424,1.0
5427,4.0
5433,5.0
5434,1.0
5446,4.0
5448,2.0
5450,1.0
5451,4.0
5453,4.0
5455,16.0
5456,5.0
5458,6.0
5459,6.0
5461,10.0
5462,3.0
5463,212.0
5473,13.0
5474,183.0
5479,7.0
5482,1.0
5484,34.0
5486,1.0
5490,1.0
5499,61.0
5509,14.0
5512,4.0
5515,2.0
5522,14.0
5524,32.0
5533,87.0
5534,11.0
5536,4.0
5537,12.0
5546,8.0
5548,67.0
5549,11.0
5550,84.0
5554,4.0
5556,9.0
5557,6.0
5563,3.0
5568,2.0
5571,78.0
5573,17.0
5575,1.0
5581,2.0
5582,3.0
5584,12.0
5586,7.0
5592,4.0
5593,32.0
5594,7.0
5595,28.0
5596,9.0
5598,4.0
5601,6.0
5610,1.0
5617,25.0
5618,3.0
5624,1.0
5627,1.0
5631,1.0
5632,16.0
5633,51.0
5634,1.0
5636,2.0
5637,3.0
5640,7.0
5641,2.0
5643,17.0
5647,5.0
5650,16.0
5652,14.0
5658,59.0
5660,2.0
5668,14.0
5672,12.0
5673,41.0
5681,114.0
5682,9.0
5684,2.0
5689,5.0
5691,1.0
5697,2.0
5701,51.0
5708,10.0
5710,2.0
5711,1.0
5714,17.0
5723,7.0
5725,1.0
5730,4.0
5734,39.0
5740,17.0
5741,2.0
5742,58.0
5747,2.0
5755,10.0
5756,31.0
5757,11.0
5758,4.0
5759,4.0
5763,1.0
5764,1.0
5773,18.0
5776,1.0
5777,2.0
5778,25.0
5781,3.0
5789,11.0
5794,3.0
5797,4.0
5799,5.0
5805,18.0
5811,2.0
5812,2.0
5814,17.0
5815,2.0
5817,11.0
5824,4.0
5830,4.0
5831,5.0
5832,15.0
5834,20.0
5835,1.0
5837,9.0
5838,8.0
5839,12.0
5853,5.0
5854,1.0
5855,18.0
5861,3.0
5862,1.0
5873,1.0
5876,1.0
5882,5.0
5886,1.0
5899,42.0
5900,162.0
5904,1.0
5907,10.0
5914,4.0
5915,5.0
5918,9.0
5919,1.0
5920,19.0
5923,2.0
5931,14.0
5932,13.0
5936,17.0
5947,37.0
5951,3.0
5956,25.0
5957,1.0
5958,76.0
5960,16.0
5964,3.0
5969,389.0
5973,3.0
5975,5.0
5977,26.0
5982,11.0
5987,14.0
5988,8.0
5992,28.0
5994,3.0
5998,1.0
6009,14.0
6012,9.0
6015,156.0
6023,9.0
6024,72.0
6025,2.0
6027,1.0
6032,8.0
6033,2.0
6039,46.0
6044,2.0
6045,8.0
6046,11.0
6047,8.0
6048,3.0
6053,52.0
6054,15.0
6055,35.0
6058,22.0
6059,1.0
6062,3.0
6066,10.0
6068,84.0
6075,2.0
6081,24.0
6083,15.0
6084,6.0
6089,44.0
6090,1.0
6091,8.0
6094,1.0
6097,24.0
6099,2.0
6104,2.0
6109,1.0
6114,1.0
6115,14.0
6116,2.0
6117,3.0
6120,6.0
6125,1.0
6127,4.0
6132,43.0
6140,49.0
6148,1.0
6150,1.0
6153,1.0
6155,16.0
6157,2.0
6158,2.0
6159,5.0
6162,5.0
6164,18.0
6170,7.0
6171,3.0
6174,8.0
6179,3.0
6183,34.0
6186,4.0
6199,49.0
6203,17.0
6205,3.0
6209,11.0
6212,2.0
6215,30.0
6217,1.0
6226,2.0
6227,1.0
6231,11.0
6237,33.0
6241,3.0
6243,20.0
6246,7.0
6248,9.0
6252,5.0
6259,16.0
6263,1.0
6265,13.0
6279,54.0
6280,10.0
6281,13.0
6297,8.0
6299,73.0
6300,19.0
6302,1.0
6304,3.0
6305,6.0
6314,3.0
6316,3.0
6320,2.0
6321,12.0
6322,5.0
6323,4.0
6325,1.0
6328,24.0
6329,8.0
6334,4.0
6337,1.0
6343,53.0
6345,35.0
6347,7.0
6350,11.0
6353,166.0
6365,2.0
6369,8.0
6374,11.0
6376,3.0
6379,1.0
6381,171.0
6384,27.0
6386,135.0
6408,13.0
6411,2.0
6417,24.0
6420,5.0
6422,4.0
6425,1.0
6426,7.0
6434,77.0
6445,6.0
6447,14.0
6450,8.0
6452,17.0
6456,3.0
6457,13.0
6459,15.0
6460,1.0
6471,7.0
6473,4.0
6479,9.0
6480,2.0
6489,2.0
6490,7.0
6493,13.0
6496,1.0
6497,3.0
6500,9.0
6504,10.0
6512,4.0
6513,1.0
6514,5.0
6519,5.0
6520,58.0
6522,35.0
6526,6.0
6529,4.0
6534,5.0
6542,6.0
6544,42.0
6546,54.0
6551,3.0
6555,1.0
6556,4.0
6558,24.0
6559,12.0
6562,29.0
6566,7.0
6567,1.0
6568,1.0
6569,1.0
6571,1.0
6580,3.0
6582,1.0
6589,8.0
6590,6.0
6592,5.0
6596,15.0
6600,3.0
6603,23.0
6606,11.0
6607,7.0
6608,4.0
6622,2.0
6627,2.0
6628,12.0
6646,2.0
6648,2.0
6649,2.0
6650,7.0
6652,8.0
6659,1.0
6662,22.0
6663,22.0
6685,2.0
6687,2.0
6690,2.0
6704,11.0
6713,6.0
6717,2.0
6718,3.0
6721,20.0
6723,7.0
6725,8.0
6733,3.0
6735,8.0
6736,3.0
6739,10.0
6746,1.0
6748,10.0
6751,27.0
6758,14.0
6761,1.0
6762,1.0
6763,1.0
6765,13.0
6766,5.0
6768,20.0
6770,14.0
6771,4.0
6772,1.0
6774,38.0
6778,2.0
6785,1.0
6790,14.0
6792,1.0
6797,1.0
6802,1.0
6806,86.0
6811,1.0
6814,1.0
6815,13.0
6828,3.0
6833,2.0
6836,1.0
6838,13.0
6843,8.0
6848,14.0
6853,1.0
6859,3.0
6863,4.0
6869,1.0
6875,2.0
6878,2.0
6879,1.0
6884,14.0
6891,4.0
6893,1.0
6895,1.0
6896,30.0
6899,17.0
6902,6.0
6903,34.0
6911,2.0
6919,2.0
6920,3.0
6925,5.0
6927,16.0
6935,8.0
6944,1.0
6946,19.0
6947,18.0
6949,1.0
6956,3.0
6958,9.0
6959,2.0
6961,7.0
6963,4.0
6966,2.0
6967,31.0
6973,4.0
6974,1.0
6975,19.0
6976,4.0
6980,9.0
6984,1.0
6989,5.0
7006,11.0
7008,1.0
7015,1.0
7019,1.0
7030,1.0
7038,3.0
7047,5.0
7053,1.0
7055,4.0
7076,3.0
7078,1.0
7079,15.0
7082,17.0
7084,16.0
7085,9.0
7089,2.0
7095,1.0
7100,1.0
7116,1.0
7120,22.0
7126,5.0
7128,3.0
7129,19.0
7131,5.0
7132,5.0
7139,11.0
7148,5.0
7157,4.0
7158,2.0
7175,4.0
7177,5.0
7194,8.0
7202,3.0
7203,4.0
7205,2.0
7219,8.0
7220,2.0
7228,8.0
7239,7.0
7258,1.0
7260,4.0
7267,1.0
7269,6.0
7272,27.0
7273,1.0
7282,3.0
7286,34.0
7288,3.0
7290,5.0
7296,1.0
7299,10.0
7302,5.0
7310,10.0
7317,3.0
7318,2.0
7319,5.0
7322,1.0
7326,4.0
7327,15.0
7328,11.0
7331,2.0
7332,12.0
7342,1.0
7351,1.0
7368,4.0
7376,1.0
7377,2.0
7378,24.0
7387,1.0
7394,3.0
7395,3.0
7399,2.0
7404,1.0
7413,2.0
7414,4.0
7421,14.0
7425,4.0
7426,5.0
7430,7.0
7441,1.0
7444,11.0
7445,3.0
7446,13.0
7448,1.0
7464,32.0
7467,52.0
7472,2.0
7479,103.0
7493,3.0
7502,5.0
7513,1.0
7515,5.0
7521,9.0
7522,4.0
7523,6.0
7524,12.0
7527,1.0
7532,5.0
7538,7.0
7547,2.0
7556,4.0
7563,3.0
7567,1.0
7570,1.0
7583,2.0
7584,4.0
7587,14.0
7590,2.0
7591,5.0
7598,50.0
7609,3.0
7613,5.0
7627,1.0
7632,2.0
7634,4.0
7636,3.0
7646,1.0
7652,5.0
7653,15.0
7668,1.0
7670,2.0
7675,3.0
7686,10.0
7689,5.0
7691,1.0
7696,4.0
7708,9.0
7711,2.0
7714,16.0
7718,5.0
7722,10.0
7728,2.0
7736,1.0
7747,6.0
7763,1.0
7775,3.0
7777,8.0
7788,11.0
7792,18.0
7802,1.0
7805,32.0
7809,17.0
7812,1.0
7834,1.0
7837,1.0
7842,6.0
7843,1.0
7846,3.0
7849,5.0
7852,1.0
7855,9.0
7857,1.0
7858,1.0
7871,2.0
7874,4.0
7890,1.0
7901,3.0
7902,2.0
7903,2.0
7904,1.0
7909,4.0
7910,2.0
7911,3.0
7912,3.0
7914,1.0
7916,1.0
7917,1.0
7926,1.0
7928,1.0
7931,1.0
7933,4.0
7943,29.0
7955,6.0
7962,1.0
7975,1.0
7976,2.0
7977,6.0
7978,20.0
7982,2.0
7987,10.0
7994,10.0
8005,13.0
8006,2.0
8010,4.0
8014,7.0
8025,8.0
8031,1.0
8038,1.0
8039,2.0
8051,1.0
8057,6.0
8064,1.0
8082,1.0
8092,5.0
8098,1.0
8103,7.0
8112,2.0
8113,7.0
8120,1.0
8123,3.0
8124,29.0
8135,4.0
8138,40.0
8156,17.0
8157,1.0
8168,1.0
8188,2.0
8191,1.0
8194,3.0
8199,3.0
8209,2.0
8222,3.0
8228,4.0
8229,35.0
8233,10.0
8234,1.0
8235,1.0
8239,8.0
8249,2.0
8250,4.0
8251,1.0
8265,5.0
8274,2.0
8279,6.0
8283,14.0
8292,13.0
8321,4.0
8324,1.0
8342,6.0
8344,1.0
8349,2.0
8360,16.0
8366,1.0
8389,1.0
8404,7.0
8406,1.0
8410,13.0
8415,18.0
8422,2.0
8438,1.0
8443,1.0
8444,1.0
8455,6.0
8456,6.0
8464,4.0
8486,1.0
8489,3.0
8492,6.0
8505,7.0
8506,1.0
8510,14.0
8512,1.0
8531,2.0
8541,3.0
8547,1.0
8565,4.0
8568,2.0
8573,2.0
8574,7.0
8576,14.0
8597,10.0
8599,3.0
8610,1.0
8614,2.0
8618,1.0
8620,1.0
8624,2.0
8638,3.0
8652,5.0
8653,3.0
8658,4.0
8659,4.0
8679,1.0
8680,3.0
8688,6.0
8716,1.0
8724,1.0
8728,11.0
8748,1.0
8750,9.0
8755,1.0
8759,1.0
8767,1.0
8768,5.0
8770,1.0
8778,2.0
8785,5.0
8792,2.0
8806,15.0
8808,5.0
8809,1.0
8811,2.0
8813,21.0
8814,13.0
8815,3.0
8830,2.0
8837,8.0
8840,2.0
8844,1.0
8856,3.0
8857,1.0
8858,31.0
8861,4.0
8862,4.0
8865,13.0
8869,3.0
8870,1.0
8877,2.0
8879,2.0
8881,1.0
8888,6.0
8894,1.0
8897,2.0
8903,2.0
8921,1.0
8923,7.0
8928,1.0
8940,1.0
8953,37.0
8960,17.0
8968,10.0
8977,3.0
8990,1.0
8991,7.0
8994,5.0
8997,13.0
9004,26.0
9009,121.0
9020,1.0
9039,19.0
9041,2.0
9058,4.0
9064,4.0
9066,3.0
9069,1.0
9084,25.0
9092,5.0
9097,1.0
9104,3.0
9113,1.0
9129,3.0
9148,6.0
9154,2.0
9155,1.0
9159,27.0
9176,2.0
9180,6.0
9184,6.0
9202,4.0
9205,1.0
9206,5.0
9209,10.0
9247,2.0
9257,1.0
9265,4.0
9266,4.0
9276,1.0
9289,1.0
9290,2.0
9294,1.0
9295,1.0
9300,6.0
9311,1.0
9329,13.0
9345,4.0
9377,1.0
9394,1.0
9401,16.0
9414,3.0
9416,3.0
9428,1.0
9442,6.0
9443,15.0
9445,33.0
9446,1.0
9449,8.0
9457,14.0
9463,5.0
9464,1.0
9470,1.0
9471,2.0
9472,4.0
9476,10.0
9490,1.0
9493,1.0
9496,12.0
9500,2.0
9514,19.0
9515,4.0
9525,1.0
9534,6.0
9541,8.0
9547,1.0
9554,2.0
9556,20.0
9579,1.0
9586,11.0
9588,2.0
9604,5.0
9609,6.0
9611,6.0
9613,4.0
9615,1.0
9627,1.0
9630,1.0
9634,1.0
9641,1.0
9656,2.0
9677,1.0
9694,2.0
9701,2.0
9708,1.0
9714,1.0
9720,2.0
9732,7.0
9736,1.0
9755,1.0
9768,2.0
9778,1.0
9783,3.0
9792,3.0
9855,1.0
9861,3.0
9877,2.0
9879,3.0
9880,2.0
9898,1.0
9904,2.0
9907,1.0
9919,1.0
9923,3.0
9926,4.0
9927,4.0
9936,1.0
9946,1.0
9963,1.0
9964,1.0
9974,10.0
9981,2.0
9995,3.0
10002,1.0
10062,1.0
10071,5.0
10113,6.0
10123,5.0
10131,1.0
10135,2.0
10140,2.0
10144,3.0
10149,20.0
10176,1.0
10183,2.0
10184,1.0
10198,2.0
10210,3.0
10214,7.0
10225,1.0
10259,1.0
10262,5.0
10265,7.0
10282,1.0
10296,1.0
10298,1.0
10304,2.0
10312,5.0
10319,3.0
10359,8.0
10375,1.0
10396,1.0
10398,1.0
10444,6.0
10453,1.0
10455,3.0
10460,1.0
10461,1.0
10477,3.0
10480,2.0
10483,4.0
10495,3.0
10512,1.0
10513,1.0
10519,3.0
10524,1.0
10530,3.0
10531,3.0
10532,2.0
10533,1.0
10534,14.0
10543,1.0
10563,1.0
10590,1.0
10592,1.0
10610,1.0
10624,1.0
10627,2.0
10628,1.0
10696,7.0
10701,13.0
10704,1.0
10712,1.0
10714,3.0
10744,5.0
10761,4.0
10764,1.0
10766,17.0
10774,1.0
10775,2.0
10804,12.0
10807,3.0
10820,1.0
10822,3.0
10824,2.0
10827,7.0
10828,2.0
10831,6.0
10842,3.0
10853,1.0
10855,4.0
10880,1.0
10936,7.0
10957,5.0
10980,1.0
10988,1.0
10999,5.0
11003,10.0
11040,4.0
11062,2.0
11081,3.0
11100,1.0
11109,5.0
11120,2.0
11134,2.0
11135,4.0
11138,4.0
11142,3.0
11173,1.0
11225,1.0
11230,1.0
11269,1.0
11279,2.0
11286,3.0
11298,6.0
11306,7.0
11326,5.0
11349,1.0
11374,3.0
11389,6.0
11391,1.0
11423,5.0
11455,2.0
11458,5.0
11473,3.0
11476,2.0
11496,3.0
11512,5.0
11578,3.0
11584,4.0
11624,1.0
11644,3.0
11664,1.0
11699,6.0
11755,3.0
11762,2.0
11781,2.0
11784,1.0
11826,1.0
11848,2.0
11855,2.0
11857,1.0
11873,5.0
11887,1.0
11889,2.0
11917,6.0
11922,2.0
11926,1.0
11944,5.0
11949,1.0
12050,2.0
12065,7.0
12068,4.0
12069,1.0
12085,2.0
12088,1.0
12104,4.0
12139,1.0
12147,1.0
12154,1.0
12175,1.0
12219,2.0
12275,2.0
12291,1.0
12300,1.0
12369,1.0
12375,1.0
12379,1.0
12393,1.0
12420,1.0
12421,1.0
12487,5.0
12498,2.0
12502,1.0
12529,1.0
12549,1.0
12551,2.0
12597,2.0
12609,2.0
12618,1.0
12638,3.0
12639,1.0
12666,1.0
12679,2.0
12682,3.0
12754,1.0
12773,1.0
12780,1.0
12800,1.0
12815,5.0
12816,10.0
12845,1.0
12851,2.0
12860,1.0
12935,1.0
12974,1.0
12986,1.0
13016,5.0
13043,1.0
13082,1.0
13106,2.0
13130,2.0
